feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,duration,fare
0.30471707975443135,-1.0399841062404955,0.7504511958064572,0.9405647163912139,-1.9510351886538364,-1.302179506862318,314.5334865556266,11.981153440378947
0.12784040316728537,-0.3162425923435822,-0.016801157504288795,-0.85304392757358,0.8793979748628286,0.7777919354289483,294.9091387388219,12.588869644954563
0.06603069756121605,1.1272412069680329,0.4675093422520456,-0.8592924628832382,0.36875078408249884,-0.9588826008289989,391.20508669347385,15.083550347911435
0.8784503013072725,-0.049925910986252896,-0.18486236354526056,-0.6809295444039414,1.2225413386740303,-0.15452948206880215,378.18531177431305,13.301343626997767
-0.4283278221631072,-0.3521335504882296,0.5323091855533487,0.36544406436407834,0.4127326115959884,0.43082100300788273,295.29282032638315,11.814758915077743
2.1416476008704612,-0.4064150163846156,-0.5122427290715373,-0.8137727282478777,0.6159794225754956,1.1289722927208916,492.5121175336862,17.21313291001514
-0.11394745765487507,-0.840156476962528,-0.8244812156912396,0.6505927878247011,0.7432541712034423,0.543154268305195,299.9411308755347,13.17968405594972
-0.6655097072886943,0.23216132306671977,0.11668580914072822,0.21868859672901295,0.8714287779481898,0.22359554877468227,371.7460094643061,14.459291531901718
0.6789135630718949,0.06757906948889146,0.28911939868998415,0.6312882258385404,-1.4571558198556664,-0.31967121635730134,380.66357660690704,13.615560983763713
-0.4703726542927955,-0.6388778482433419,-0.27514225122668373,1.4949413112343959,-0.8658311156932432,0.9682783545914808,358.2489298167792,13.290067244070997
-1.6828697716158048,-0.33488502998577485,0.1627530651050056,0.5862223313592781,0.711226579792855,0.7933472351999252,496.76751660964527,17.369751813908152
-0.3487250722484376,-0.46235179266456716,0.8579758812571538,-0.1913043248816149,-1.2756863233379219,-1.1332872140034806,293.699934250273,12.56227003594276
-0.9194522860016113,0.49716074405376404,0.14242573607056525,0.6904853540677682,-0.42725264633653426,0.15853969107671423,470.82553579902753,14.245756547160518
0.6255903939673367,-0.3093465397202384,0.45677523755741145,-0.6619259410666513,-0.3630538465650718,-0.3817378939983291,355.42211052142665,13.087177705944583
-1.1958396455890397,0.4869724807855818,-0.46940234020272387,0.01249411872768743,0.48074665890590895,0.4465311760299441,461.4060599604439,16.40879222517465
0.6653851089727862,-0.09848548450942361,-0.42329831204415375,-0.07971821090639905,-1.6873344339580298,-1.4471124724230873,358.0861710154048,15.919628155481469
-1.3226996123544024,-0.9972468276014818,0.3997742267234366,-0.9054790553600608,-0.3781625540393897,1.2992282977860654,390.94296563502263,14.770631598011237
-0.35626397106142593,0.7375155684670865,-0.933617680009877,-0.20543755786763002,-0.9500220549105812,-0.3390330759005625,378.0112965828688,14.555653597434898
0.8403081374573955,-1.7273204231923487,0.43442364354585733,0.2377356023322779,-0.5941499556967944,-1.4460578543884546,295.7094227703789,11.954088678290852
0.07212950771386951,-0.5294927090638024,0.23267621135470395,0.02185214552344288,1.6017788913209154,-0.23935562747302427,285.3988036140938,12.583761366505723
-1.023497492621865,0.17927563495631615,0.21999668397176517,1.3591875752404365,0.8351112459145785,0.35687105914950934,469.6256917553739,14.0993040053046
1.4633028912195618,-1.188763054322851,-0.6397515327497477,-0.9265759414055249,-0.38980980315576796,-1.3766861475563088,446.8273279586081,14.33441008935058
0.6351509468144043,-0.22222269709877338,-1.4708062945026579,-1.0155790812075416,0.3135138474501953,0.8381265678943811,372.4037438666216,16.585970237206066
1.9967308916917865,2.9138624660073296,0.4144094332759964,-0.9895381200318641,-2.132046280731309,0.2677114623438358,628.7045877604086,20.287623436955045
-0.812941095310326,-0.41535726017968533,-0.6120967990598081,-0.14079088641638526,1.0659802307876436,0.15704856744534462,379.4210208037352,15.722494888999401
-0.1586348370386883,-1.0356537528258116,-1.674682944704357,-0.4863079090733309,-0.05378255081832049,1.767929913579883,257.7085277361155,14.8497921462568
0.13027452147288585,0.9827395110230576,-0.49929559853915206,-1.1849437664170246,-0.9651167622323719,-0.7252260645357532,390.99803695774847,16.015517233604804
2.1284697324351645,-0.8213866792243861,0.838489203736345,-0.9029271780870264,0.9315730128742441,0.38495096610586316,510.71240921130453,17.702388072884304
-0.1566378976580904,-0.040762526135434025,-0.6547876954293904,0.44607220148208054,-0.45498348034078,-1.2256057637672482,297.5166983456222,12.881252199686662
-1.2779375743196193,0.17258791772211948,1.579091256410435,0.15999161357343825,-0.11863832610988256,0.2858261396025429,454.8133537602636,18.202956197708627
1.3060017417068248,0.21938250136385634,-0.41092723083373717,1.1062887100598888,0.4287564384616135,1.535755991995992,445.9524880712563,16.03625007253409
0.18323443722190613,-1.2244690317205003,-1.368159199245665,1.6509279322312496,1.723665720783297,-0.17951921328260065,278.90071074549,18.2051748629027
-0.38318732113598775,1.4614442922422022,-1.107045682043488,-0.8947270189558264,0.6433267946890444,-0.3946051228595896,449.97206273534806,17.01667694458066
-0.005121866720071296,-0.16344289852451258,0.33757454879893356,1.4074818613137168,0.09058490690174555,0.6439387932768579,294.25612305827406,12.73942897516514
-2.0501721010310225,-0.04871840193011795,-0.8432302702928711,-1.218813060423628,-0.8781523669287508,-0.33412344070081207,521.0024583735369,19.843884716334802
0.9159025423560131,-1.326392717739564,0.030631492594417446,-0.4841694333335785,-0.32767309436196085,1.0027578253046041,352.90202719025774,13.673664521986721
0.5381154370039261,1.3373981074427437,-0.15450567924990047,-0.695942611670703,-0.22385881688049952,0.2424967912712216,386.2974752271848,12.355296243136364
0.17657335845371103,-1.0843880722333665,0.09048978162787422,0.22822833013890514,2.5174740375339204,1.8768446112816701,349.65055421138345,14.893039565087145
-0.8532433505588201,-0.2873833615491761,-1.4634420018370031,-0.5907070139634865,0.3156050035903405,1.2058536208882336,435.9160839695955,17.969330690716124
-0.7290838377436085,-0.6541464400677965,-2.147289029738655,-0.16266592054490767,-1.062414411859563,-0.5294394273660737,392.4996645496269,15.306613763121106
-0.8768607781675882,-0.09426255425255699,-1.7577283913566313,-1.4670452453909906,2.129247112028298,-1.287422581274031,420.238143514143,17.51326084064693
-1.0967855784546396,1.836913528321314,2.905067169240407,-1.1715666288253417,-0.36824895678803055,0.34155555094050954,500.95363309592415,21.108813207242534
1.7286976444055924,-0.9868570784282374,-0.24527784594210975,0.777337576061744,0.43476607446661863,-0.37615607123009925,464.38406582357584,15.3036760231508
-0.13382296451604114,-1.3748958083699818,-0.23817374397466523,-0.2663874900089551,0.23216988962625595,-0.555327218819016,255.5533226449749,11.552203416250135
0.471538522545139,1.0127158178198286,0.15542932766846604,0.35175640839920347,0.053155347577867364,8.439309141418043e-05,456.5147304680928,16.16375262181439
